,cultura,ref_infra_v,ref_rgb,data,mes,path,area,imagens_baixadas,imagens_processadas
27834,arroz,6bb99422_v,6bb99422_rgb,2025-10-10,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_520359349-1_plantio_10-10-25_colheita_20-03-26.kml,0.0,0,0
27835,arroz,f57e8787_v,f57e8787_rgb,2024-08-21,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518456717-1_plantio_21-08-24_colheita_01-02-25.kml,0.0,0,0
27836,arroz,d865ba9c_v,d865ba9c_rgb,2024-11-10,11,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518683118-1_plantio_10-11-24_colheita_20-04-25.kml,0.0,0,0
27837,arroz,c0af5e09_v,c0af5e09_rgb,2025-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_520365264-1_plantio_01-10-25_colheita_01-04-26.kml,0.0,0,0
27838,arroz,a9322a97_v,a9322a97_rgb,2024-10-20,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_519079250-1_plantio_20-10-24_colheita_28-02-25.kml,0.0,0,0
27839,arroz,cbb97026_v,cbb97026_rgb,2024-10-10,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518750233-1_plantio_10-10-24_colheita_25-02-25.kml,0.0,0,0
27840,arroz,593fde0e_v,593fde0e_rgb,2025-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_520318659-1_plantio_01-10-25_colheita_15-03-26.kml,0.0,0,0
27841,arroz,3e5adcd4_v,3e5adcd4_rgb,2024-12-02,12,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_519127150-1_plantio_02-12-24_colheita_01-04-25.kml,0.0,0,0
27842,arroz,af92a403_v,af92a403_rgb,2024-11-01,11,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518542343-1_plantio_01-11-24_colheita_01-04-25.kml,0.0,0,0
27843,arroz,0eceb4eb_v,0eceb4eb_rgb,2024-10-20,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518787051-1_plantio_20-10-24_colheita_15-03-25.kml,0.0,0,0
27844,arroz,4295af48_v,4295af48_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518552309-1_plantio_01-10-24_colheita_05-04-25.kml,0.0,0,0
27845,arroz,6c8f26e0_v,6c8f26e0_rgb,2024-11-01,11,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518496790-1_plantio_01-11-24_colheita_20-03-25.kml,0.0,0,0
27846,arroz,42dd16ac_v,42dd16ac_rgb,2024-11-10,11,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_519054131-1_plantio_10-11-24_colheita_01-04-25.kml,0.0,0,0
27847,arroz,2e97c564_v,2e97c564_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518437736-1_plantio_01-10-24_colheita_20-02-25.kml,0.0,0,0
27848,arroz,74385ecb_v,74385ecb_rgb,2025-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_519684226-1_plantio_01-10-25_colheita_10-02-26.kml,0.0,0,0
27849,arroz,c66b1c3b_v,c66b1c3b_rgb,2025-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_520346496-1_plantio_01-10-25_colheita_13-02-26.kml,0.0,0,0
27850,arroz,2f20f865_v,2f20f865_rgb,2024-09-15,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518269701-1_plantio_15-09-24_colheita_15-03-25.kml,0.0,0,0
27851,arroz,46b11ca8_v,46b11ca8_rgb,2024-11-11,11,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518669165-1_plantio_11-11-24_colheita_19-05-25.kml,0.0,0,0
27852,arroz,7830e8c5_v,7830e8c5_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518454197-1_plantio_01-10-24_colheita_31-03-25.kml,0.0,0,0
27853,arroz,e4e6fc17_v,e4e6fc17_rgb,2024-09-20,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_517951222-1_plantio_20-09-24_colheita_10-04-25.kml,0.0,0,0
27854,arroz,989d30eb_v,989d30eb_rgb,2024-09-20,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518727270-1_plantio_20-09-24_colheita_15-02-25.kml,0.0,0,0
27855,arroz,808da47a_v,808da47a_rgb,2024-10-15,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518489190-1_plantio_15-10-24_colheita_20-03-25.kml,0.0,0,0
27856,arroz,1a07fdbc_v,1a07fdbc_rgb,2025-09-20,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_520270228-1_plantio_20-09-25_colheita_01-03-26.kml,0.0,0,0
27857,arroz,10510702_v,10510702_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518817587-1_plantio_01-10-24_colheita_01-05-25.kml,0.0,0,0
27858,arroz,bd8670fb_v,bd8670fb_rgb,2024-10-05,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518613080-1_plantio_05-10-24_colheita_10-02-25.kml,0.0,0,0
27859,arroz,d6606b95_v,d6606b95_rgb,2025-10-30,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_520009008-1_plantio_30-10-25_colheita_10-03-26.kml,0.0,0,0
27860,arroz,8b171b12_v,8b171b12_rgb,2024-08-27,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518563971-1_plantio_27-08-24_colheita_25-02-25.kml,0.0,0,0
27861,arroz,515cdddd_v,515cdddd_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518414017-1_plantio_01-10-24_colheita_01-05-25.kml,0.0,0,0
27862,arroz,c7594eff_v,c7594eff_rgb,2024-10-15,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518760431-1_plantio_15-10-24_colheita_01-03-25.kml,0.0,0,0
27863,arroz,cfebe255_v,cfebe255_rgb,2024-09-16,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518684076-1_plantio_16-09-24_colheita_20-03-25.kml,0.0,0,0
27864,arroz,4938029b_v,4938029b_rgb,2024-09-11,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518289067-1_plantio_11-09-24_colheita_04-01-25.kml,0.0,0,0
27865,arroz,cffd79e2_v,cffd79e2_rgb,2024-11-20,11,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518153188-1_plantio_20-11-24_colheita_27-02-25.kml,0.0,0,0
27866,arroz,4ca59eb4_v,4ca59eb4_rgb,2025-09-26,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_520324553-1_plantio_26-09-25_colheita_12-03-26.kml,0.0,0,0
27867,arroz,8972aeac_v,8972aeac_rgb,2024-09-15,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518684470-1_plantio_15-09-24_colheita_01-02-25.kml,0.0,0,0
27868,arroz,c3d1c501_v,c3d1c501_rgb,2024-10-15,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518394589-1_plantio_15-10-24_colheita_30-04-25.kml,0.0,0,0
27869,arroz,e4979e07_v,e4979e07_rgb,2024-10-15,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518297729-1_plantio_15-10-24_colheita_15-03-25.kml,0.0,0,0
27870,arroz,8bccf463_v,8bccf463_rgb,2024-09-15,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518024171-1_plantio_15-09-24_colheita_02-02-25.kml,0.0,0,0
27871,arroz,43fdaa93_v,43fdaa93_rgb,2024-09-01,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518502905-1_plantio_01-09-24_colheita_01-05-25.kml,0.0,0,0
27872,arroz,94882bfd_v,94882bfd_rgb,2024-10-15,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518524938-1_plantio_15-10-24_colheita_15-03-25.kml,0.0,0,0
27873,arroz,fffedf47_v,fffedf47_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518741596-1_plantio_01-10-24_colheita_01-04-25.kml,0.0,0,0
27874,arroz,e571e109_v,e571e109_rgb,2024-11-01,11,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518861076-1_plantio_01-11-24_colheita_15-03-25.kml,0.0,0,0
27875,arroz,05ad36a1_v,05ad36a1_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518596092-1_plantio_01-10-24_colheita_01-03-25.kml,0.0,0,0
27876,arroz,e4fa7cac_v,e4fa7cac_rgb,2025-09-01,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_520166528-1_plantio_01-09-25_colheita_25-02-26.kml,0.0,0,0
27877,arroz,6cd86354_v,6cd86354_rgb,2024-09-10,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_517809759-1_plantio_10-09-24_colheita_01-04-25.kml,0.0,0,0
27878,arroz,0716f520_v,0716f520_rgb,2024-09-04,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518665658-1_plantio_04-09-24_colheita_26-05-25.kml,0.0,0,0
27879,arroz,7b4dade6_v,7b4dade6_rgb,2024-09-15,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518488425-1_plantio_15-09-24_colheita_01-04-25.kml,0.0,0,0
27880,arroz,ffd4915a_v,ffd4915a_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518370836-1_plantio_01-10-24_colheita_15-04-25.kml,0.0,0,0
27881,arroz,bf236a7e_v,bf236a7e_rgb,2025-09-20,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_520190363-1_plantio_20-09-25_colheita_01-04-26.kml,0.0,0,0
27882,arroz,c5a36ad6_v,c5a36ad6_rgb,2025-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_520264897-1_plantio_01-10-25_colheita_01-04-26.kml,0.0,0,0
27883,arroz,ac9caf3e_v,ac9caf3e_rgb,2024-10-15,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518328181-1_plantio_15-10-24_colheita_15-03-25.kml,0.0,0,0
27884,arroz,098b728a_v,098b728a_rgb,2024-10-05,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518412936-1_plantio_05-10-24_colheita_04-03-25.kml,0.0,0,0
27885,arroz,76acf2fa_v,76acf2fa_rgb,2025-08-21,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_520296020-1_plantio_21-08-25_colheita_13-04-26.kml,0.0,0,0
27886,arroz,55abf36d_v,55abf36d_rgb,2024-10-30,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518499304-1_plantio_30-10-24_colheita_14-04-25.kml,0.0,0,0
27887,arroz,65d9c746_v,65d9c746_rgb,2024-09-12,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518404653-1_plantio_12-09-24_colheita_15-02-25.kml,0.0,0,0
27888,arroz,b2edc3f8_v,b2edc3f8_rgb,2024-08-19,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518544555-1_plantio_19-08-24_colheita_16-04-25.kml,0.0,0,0
27889,arroz,65d9fa91_v,65d9fa91_rgb,2024-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518841621-1_plantio_21-09-24_colheita_15-02-25.kml,0.0,0,0
27890,arroz,1cc22cfe_v,1cc22cfe_rgb,2024-11-10,11,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518842134-1_plantio_10-11-24_colheita_10-03-25.kml,0.0,0,0
27891,arroz,ab823640_v,ab823640_rgb,2024-12-19,12,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_519275390-1_plantio_19-12-24_colheita_01-04-25.kml,0.0,0,0
27892,arroz,2e0956df_v,2e0956df_rgb,2024-09-20,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518643158-1_plantio_20-09-24_colheita_20-02-25.kml,0.0,0,0
27893,arroz,b92b1b68_v,b92b1b68_rgb,2024-10-20,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518860537-1_plantio_20-10-24_colheita_29-03-25.kml,0.0,0,0
27894,arroz,45714ff2_v,45714ff2_rgb,2024-10-10,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518170871-1_plantio_10-10-24_colheita_22-02-25.kml,0.0,0,0
27895,arroz,154d4057_v,154d4057_rgb,2024-09-15,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518394356-1_plantio_15-09-24_colheita_17-03-25.kml,0.0,0,0
27896,arroz,af9b4024_v,af9b4024_rgb,2025-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_519926174-1_plantio_01-10-25_colheita_20-04-26.kml,0.0,0,0
27897,arroz,8250f536_v,8250f536_rgb,2024-11-01,11,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518422161-1_plantio_01-11-24_colheita_01-03-25.kml,0.0,0,0
27898,arroz,223e3706_v,223e3706_rgb,2024-09-01,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518286571-1_plantio_01-09-24_colheita_01-05-25.kml,0.0,0,0
27899,arroz,509669b6_v,509669b6_rgb,2024-09-01,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518397036-1_plantio_01-09-24_colheita_20-03-25.kml,0.0,0,0
27900,arroz,4cf7e1fb_v,4cf7e1fb_rgb,2024-07-25,7,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_517919189-1_plantio_25-07-24_colheita_15-02-25.kml,0.0,0,0
27901,arroz,301a73ee_v,301a73ee_rgb,2025-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_520352497-1_plantio_01-10-25_colheita_01-03-26.kml,0.0,0,0
27902,arroz,5b10dfbb_v,5b10dfbb_rgb,2025-09-21,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_520300700-1_plantio_21-09-25_colheita_15-02-26.kml,0.0,0,0
27903,arroz,17cd22d6_v,17cd22d6_rgb,2025-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_520138491-1_plantio_01-10-25_colheita_01-04-26.kml,0.0,0,0
27904,arroz,da700582_v,da700582_rgb,2024-10-20,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518499251-1_plantio_20-10-24_colheita_20-03-25.kml,0.0,0,0
27905,arroz,31059f4e_v,31059f4e_rgb,2025-11-01,11,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_520323893-1_plantio_01-11-25_colheita_01-04-26.kml,0.0,0,0
27906,arroz,ec51e292_v,ec51e292_rgb,2025-07-25,7,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_520294224-1_plantio_25-07-25_colheita_20-02-26.kml,0.0,0,0
27907,arroz,d335ef3a_v,d335ef3a_rgb,2024-09-20,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518276424-1_plantio_20-09-24_colheita_04-04-25.kml,0.0,0,0
27908,arroz,bc668697_v,bc668697_rgb,2024-08-30,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518161133-1_plantio_30-08-24_colheita_30-01-25.kml,0.0,0,0
27909,arroz,53d560b4_v,53d560b4_rgb,2024-09-20,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518401809-1_plantio_20-09-24_colheita_15-04-25.kml,0.0,0,0
27910,arroz,b00fb6e1_v,b00fb6e1_rgb,2024-09-15,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518087457-1_plantio_15-09-24_colheita_02-02-25.kml,0.0,0,0
27911,arroz,dfebd22e_v,dfebd22e_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518551469-1_plantio_01-10-24_colheita_10-03-25.kml,0.0,0,0
27912,arroz,f09ef454_v,f09ef454_rgb,2024-09-11,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518440639-1_plantio_11-09-24_colheita_20-02-25.kml,0.0,0,0
27913,arroz,abd9367e_v,abd9367e_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518548566-1_plantio_01-10-24_colheita_01-03-25.kml,0.0,0,0
27914,arroz,22940eb1_v,22940eb1_rgb,2025-07-01,7,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_520213111-1_plantio_01-07-25_colheita_01-01-26.kml,0.0,0,0
27915,arroz,0c4a0a94_v,0c4a0a94_rgb,2024-09-02,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518503904-1_plantio_02-09-24_colheita_02-05-25.kml,0.0,0,0
27916,arroz,047e6c2b_v,047e6c2b_rgb,2025-09-15,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_520288833-1_plantio_15-09-25_colheita_12-02-26.kml,0.0,0,0
27917,arroz,355c4b9c_v,355c4b9c_rgb,2024-10-15,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518516516-1_plantio_15-10-24_colheita_20-03-25.kml,0.0,0,0
27918,arroz,cc215ace_v,cc215ace_rgb,2024-09-10,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518456456-1_plantio_10-09-24_colheita_01-04-25.kml,0.0,0,0
27919,arroz,fc78bafe_v,fc78bafe_rgb,2025-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_520091063-1_plantio_01-10-25_colheita_28-02-26.kml,0.0,0,0
27920,arroz,ef4aef28_v,ef4aef28_rgb,2025-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_520322168-1_plantio_01-10-25_colheita_20-03-26.kml,0.0,0,0
27921,arroz,cf600958_v,cf600958_rgb,2025-10-20,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_519822396-1_plantio_20-10-25_colheita_10-03-26.kml,0.0,0,0
27922,arroz,893e93dd_v,893e93dd_rgb,2024-10-11,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518525650-1_plantio_11-10-24_colheita_28-02-25.kml,0.0,0,0
27923,arroz,16bd9287_v,16bd9287_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518517365-1_plantio_01-10-24_colheita_01-03-25.kml,0.0,0,0
27924,arroz,c73661d2_v,c73661d2_rgb,2024-10-10,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518934963-1_plantio_10-10-24_colheita_20-03-25.kml,0.0,0,0
27925,arroz,5fc9317d_v,5fc9317d_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518570408-1_plantio_01-10-24_colheita_28-02-25.kml,0.0,0,0
27926,arroz,700a9a19_v,700a9a19_rgb,2024-10-10,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518529773-1_plantio_10-10-24_colheita_10-03-25.kml,0.0,0,0
27927,arroz,b373aeb3_v,b373aeb3_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518725191-1_plantio_01-10-24_colheita_01-05-25.kml,0.0,0,0
27928,arroz,f8cd5fcf_v,f8cd5fcf_rgb,2024-09-16,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518896945-1_plantio_16-09-24_colheita_16-02-25.kml,0.0,0,0
27929,arroz,354fcf20_v,354fcf20_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518516984-1_plantio_01-10-24_colheita_01-05-25.kml,0.0,0,0
27930,arroz,ea9db7f9_v,ea9db7f9_rgb,2025-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_520170583-1_plantio_01-10-25_colheita_10-02-26.kml,0.0,0,0
27931,arroz,ab4c283d_v,ab4c283d_rgb,2024-11-25,11,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_519146495-1_plantio_25-11-24_colheita_01-05-25.kml,0.0,0,0
27932,arroz,b927f833_v,b927f833_rgb,2024-09-20,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518477144-1_plantio_20-09-24_colheita_01-04-25.kml,0.0,0,0
27933,arroz,7fb53445_v,7fb53445_rgb,2025-09-01,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_519997223-1_plantio_01-09-25_colheita_14-01-26.kml,0.0,0,0
27934,arroz,7f0b3cc1_v,7f0b3cc1_rgb,2024-09-10,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518585538-1_plantio_10-09-24_colheita_02-04-25.kml,0.0,0,0
27935,arroz,29e6fc48_v,29e6fc48_rgb,2025-10-16,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_520264603-1_plantio_16-10-25_colheita_20-04-26.kml,0.0,0,0
27936,arroz,16642dee_v,16642dee_rgb,2024-10-07,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518516715-1_plantio_07-10-24_colheita_20-04-25.kml,0.0,0,0
27937,arroz,d0bc77a7_v,d0bc77a7_rgb,2024-09-16,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518608364-1_plantio_16-09-24_colheita_05-01-25.kml,0.0,0,0
27938,arroz,344e8a8b_v,344e8a8b_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518798934-1_plantio_01-10-24_colheita_18-02-25.kml,0.0,0,0
27939,arroz,bafabf93_v,bafabf93_rgb,2024-08-15,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518096990-1_plantio_15-08-24_colheita_20-02-25.kml,0.0,0,0
27940,arroz,9154320f_v,9154320f_rgb,2025-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_520371610-1_plantio_01-10-25_colheita_15-04-26.kml,0.0,0,0
27941,arroz,86656b67_v,86656b67_rgb,2024-09-25,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518725920-1_plantio_25-09-24_colheita_15-04-25.kml,0.0,0,0
27942,arroz,62652fed_v,62652fed_rgb,2024-10-01,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518498926-1_plantio_01-10-24_colheita_05-03-25.kml,0.0,0,0
27943,arroz,d5fcd6de_v,d5fcd6de_rgb,2024-09-26,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518274389-1_plantio_26-09-24_colheita_13-02-25.kml,0.0,0,0
27944,arroz,77f968c6_v,77f968c6_rgb,2024-09-15,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518513119-1_plantio_15-09-24_colheita_01-04-25.kml,0.0,0,0
27945,arroz,2786474b_v,2786474b_rgb,2024-09-15,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518466980-1_plantio_15-09-24_colheita_15-03-25.kml,0.0,0,0
27946,arroz,2b1f942c_v,2b1f942c_rgb,2024-10-29,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_519028144-1_plantio_29-10-24_colheita_10-04-25.kml,0.0,0,0
27947,arroz,daa75823_v,daa75823_rgb,2025-09-15,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_520354900-1_plantio_15-09-25_colheita_15-03-26.kml,0.0,0,0
27948,arroz,5ce944de_v,5ce944de_rgb,2024-09-20,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518397167-1_plantio_20-09-24_colheita_02-02-25.kml,0.0,0,0
27949,arroz,45076ac4_v,45076ac4_rgb,2024-10-15,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518854931-1_plantio_15-10-24_colheita_01-05-25.kml,0.0,0,0
27950,arroz,15824f28_v,15824f28_rgb,2024-08-25,8,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_517968896-1_plantio_25-08-24_colheita_15-03-25.kml,0.0,0,0
27951,arroz,eb9cf47b_v,eb9cf47b_rgb,2024-09-06,9,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_518716269-1_plantio_06-09-24_colheita_21-04-25.kml,0.0,0,0
27952,arroz,1ac65418_v,1ac65418_rgb,2024-10-21,10,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_ARROZ/ARROZ_519047951-1_plantio_21-10-24_colheita_24-03-25.kml,0.0,0,0
